ID,Owner,Unit ID,Unit,Peripherals,Billing Period,Reporting Status,Show Until,Billing Group,Last Event Date,Monthly Fee,Bill To,Assigned To,Linked Mode,Paired GPS,Paired Camera,Billable,RMA,Unit Type,IMEI,Serial Number,Phone Number,Carrier,SIM #,VIN,License Plate,Static IP,Event,Last Contact On,Min,Server IP,Server Port,Last Event Address,Modem,Inv #,Status,Last Service Paid Until,Service Paid Until,Assigned to Company,IFTA,History Months,Comments,Warranty Expires,Script,JBOX Profile,Contract Type,Subscription,Firmware
1054286,Client,C28G,V4C-711,"MDVR - 006000AD47, Fatigue Sensor, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316071596644,000034410012,987987252213,CLARO-PE TSO,8951101332051348523F,,V4C-711,,Drive,5/28/2026,0,3.231.161.53,10468,"Av Pe-34 A-45, Cerro Colorado, Arequipa, Arequipa, . ",3G,--,Active,11/12/2016 12:00:00 AM,12/11/2016 12:00:00 AM,11/12/2016 12:17:37 PM,N,3,,10/18/2017 12:00:00 AM,/BasicScripts/JBOX/PERU/A_RP_IBUTT_TEMP_JBOX_10468.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1046714,Client,957M,V4C-705,,Monthly,,,,5/12/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,358014095176631,000034424298,953967394219,CLARO-PE TSO,8951101630698806815,,V4C-705,,Backup Warning,5/12/2026,0,3.231.161.53,10496,"Unnamed Road, Peru, Arequipa. Arequipa. ",3G,219347,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/19/2017 12:06:10 PM,N,3,,10/20/2016 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1046717,Client,957P,V4C-703,,Monthly,,,,5/26/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316074085389,000034410859,953808800,CLARO-PE TSO,8951101432007306045,,V4C-703,,Engine_OFF,5/26/2026,3,3.231.161.53,10418,"Carr. Panamericana Sur 60, Peru, Arequipa. Arequipa. ",3G,219347,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/18/2017 1:29:19 PM,N,3,,10/20/2016 12:00:00 AM,/BasicScripts/JBOX/PERU/A_RP_JBOX_FAT_BUZZ_1410418.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1054800,Client,C46F,V4B-759,,Monthly,,,,5/12/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 5P,358014095202791,000034424062,940914278417,CLARO-PE TSO,8951101630733547713,,V4B-759,,Parked,5/12/2026,0,3.231.161.53,10496,"H3JM+6P La Mesa, Peru, Arequipa. Arequipa. 04100",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,12/1/2016 7:00:14 PM,N,3,,11/14/2017 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1114416,Renting,1DC1,V3Y-786,,Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - 3G - LMU2631H-H000-G1000,358077091844486,4764358984,997538749,CLARO-PE,8951101630726670761,,V3Y-786,,Drive,5/28/2026,0,3.231.161.53,10530,"Av Pe-1s Km 960, Majes, Caylloma, Arequipa, Perú, . . ",3G,--,Active,3/27/2026 12:00:00 AM,4/25/2026 12:00:00 AM,4/18/2026 2:03:17 PM,N,3,,12/1/2026 12:00:00 AM,,,,,
1046709,Client,957H,V3Y-702,,Monthly,,,,11/18/2025,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 5P,353161074029383,000034406581,dsd,CLARO-PE TSO,dsd,,V3Y-702,,Parked,11/18/2025,0,3.231.161.53,10496,"Carr. Panamericana Sur 60, Peru, Arequipa. Arequipa. ",3G,219347,Active,1/18/2017 12:00:00 AM,2/16/2017 12:00:00 AM,1/18/2017 1:30:31 PM,N,3,,10/20/2016 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1046721,Client,957T,V3X-783,,Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316074085272,000034410862,953814308,CLARO-PE TSO,8951101432007306763,,V3X-783,,Drive,5/28/2026,0,3.231.161.53,10468,"Av Pe-1s Km 960, Majes, Caylloma, Arequipa, . ",3G,219347,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/13/2017 10:45:33 AM,N,3,,10/20/2016 12:00:00 AM,/BasicScripts/JBOX/PERU/A_RP_IBUTT_TEMP_JBOX_10468.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1065537,Client,0AXM,V3O-800,,Monthly,,,,4/10/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 651B,359316075708724,000034411962,,CLARO-PE,8951101632045963380,,V3O-800,,Ignition ON,4/10/2026,0,3.231.161.53,10496,"Via de Evitamiento 127, Arequipa, Peru. ",2G,263136,Active,2/11/2024 2:01:37 PM,3/10/2024 2:01:37 PM,11/29/2018 6:09:50 PM,N,3,,8/15/2019 12:00:00 AM,/BasicScripts/PERU/BASIC_BINARY_AWS_10800.txt,,,,G603.07.04KX 11:57:20 APR 26 2016
1061464,Client,07AG,V3N-940,,Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316075710589,000034411917,,CLARO-PE TSO,8951101632045964222F,,V3N-940,,Parked,5/28/2026,0,3.231.161.53,10496,"Via de Evitamiento 127, Arequipa, Peru. ",3G,254286,Active,2/11/2024 2:01:16 PM,3/10/2024 2:01:16 PM,11/29/2018 6:11:09 PM,N,3,,1/9/2019 12:00:00 AM,/BasicScripts/PERU/RICO_POLLO_BINARY_4110592.txt,,,,G603.07.04KX 11:57:20 APR 26 2016
1053214,Client,B87C,V2M-760,"Temp. Sensor, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,353161075890932,000034406586,987255762,CLARO-PE TSO,8951101332051349083F,,V2M-760,,Parked,5/28/2026,0,3.231.161.53,10468,"Av Pe-34 A-45, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,8/29/2016 11:27:23 AM,N,3,,7/1/2017 9:53:45 PM,/BasicScripts/JBOX/PERU/A_RP_IBUTT_TEMP_JBOX_10468.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1054814,Client,C46T,V2I-712,"MDVR - 006000C252, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - 3G - LMU2631H-H000-G1000,64429027354514102544493,4764429027,993197837,CLARO-PE TSO,895110113907319075,3HSWYAHR09N073733,V2I-712,,Ignition OFF,5/28/2026,0,3.231.161.53,10612,"Via de Evitamiento 127, Arequipa, Peru. ",3G,--,Active,5/21/2026 12:00:00 AM,6/19/2026 12:00:00 AM,5/21/2026 12:09:04 PM,N,3,,11/14/2017 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1068375,Client,0D4G,V2H-704,,Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316078559298,000034420028,940974274721,CLARO-PE TSO,8951101632056294386F,,V2H-704,,Parked,5/28/2026,1,3.231.161.53,10498,"Av Pe-1s Km 984, La Joya, Arequipa, Arequipa, Perú, . . ",3G,268277,Active,8/31/2019 12:00:00 AM,9/30/2019 12:00:00 AM,12/9/2021 1:37:06 PM,N,3,,1/31/2020 12:00:00 AM,,,,,G603.07.04KX 11:57:20 APR 26 2016
1053596,Client,B9BU,V2E-739,,Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316075736949,000034411378,954965356691,CLARO-PE TSO,8951101639420035890,,V2E-739,,Ignition ON,5/28/2026,0,3.231.161.53,10496,"Via de Evitamiento 123, Arequipa, Peru. ",3G,--,Active,10/15/2016 12:00:00 AM,11/13/2016 12:00:00 AM,10/15/2016 12:22:47 PM,N,3,,8/30/2017 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1046750,Client,958M,V2D-763,,Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359315072190217,000034421117,997385986,CLARO-PE TSO,8951101632045963885,,V2D-763,,Drive,5/28/2026,0,3.231.161.53,10499,"G5QH+C8 La Joya, Peru, Arequipa. Arequipa. ",3G,219347,Active,1/31/2017 12:00:00 AM,3/1/2017 12:00:00 AM,1/31/2017 5:12:55 PM,N,3,,10/20/2016 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1046749,Client,958L,V1X-931,"MDVR - 006000C310, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,353161075888803,000034406125,997452568,CLARO-PE TSO,8951101639655659,,V1X-931,,Parked,5/28/2026,0,3.231.161.53,10496,"Km 955 P Sur PE-1S,955, Vitor, Arequipa, Arequipa, Perú, . . ",3G,219347,Active,2/8/2017 12:00:00 AM,3/9/2017 12:00:00 AM,2/8/2017 5:25:04 PM,N,3,,10/20/2016 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1067117,Client,0G2B,V1X-842,,Monthly,,,,3/30/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656BV,358014096300941,000034424047,3333,,8951100312213848926F,,V1X-842,,Drive,3/30/2026,0,3.231.161.53,10599,"Av Pe-34a Km 14, La Joya, Arequipa, Arequipa, . ",3G,--,Active,1/5/2021 12:00:00 AM,2/3/2021 12:00:00 AM,1/5/2021 6:08:46 PM,N,3,Y,5/21/2020 12:00:00 AM,/BasicScripts/JBOX/PERU/RICO_SAC_A_RP_IBUTT_TEMP_JBOX_10468.txt,,,,G603.07.04KX 11:57:20 APR 26 2016
1091823,Renting,0TAY,V1X-820,,Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,352556102520207,4764417133,982908578,CLARO-PE TSO,895110163296115842,,V1X-820,,Ignition OFF,5/28/2026,0,3.231.161.53,10612,"Via de Evitamiento 123, Arequipa, Peru. ",LTE,--,Active,9/28/2025 12:00:00 AM,10/27/2025 12:00:00 AM,10/3/2025 9:32:21 AM,N,3,,8/10/2023 12:00:00 AM,TSO_LMU26x0_FLS_ES2_BIN_AWS_10700,,,,
1055111,Client,C599,V1V-934,"Temp. Sensor, ",Monthly,,,,5/25/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316074084523,000034410892,953808854,CLARO-PE TSO,8951101432007306581,,V1V-934,,Travel Stop,5/25/2026,0,3.231.161.53,10468,"Av Pe-34a-38, Uchumayo, Arequipa, Arequipa, Perú, . . ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,1/12/2017 5:53:29 PM,N,3,,12/12/2017 3:44:11 PM,/BasicScripts/JBOX/PERU/A_RP_IBUTT_TEMP_JBOX_10468.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1106720,Client,16N8,V1V-930,,Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - 3G - LMU2631H-H000-G1000,354514102489392,4764428483,987862116,CLARO-PE TSO,895110163296115829,,V1V-930,,Parked,5/28/2026,0,3.231.161.53,10612,"Av Pe-34 A-50, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",LTE,313702,Active,9/20/2025 12:00:00 AM,10/19/2025 12:00:00 AM,9/28/2025 7:24:11 PM,N,3,,10/23/2025 12:00:00 AM,,,,,
1065592,Renting,0AZ5,V1U-915 taller,,Monthly,,,,3/10/2023,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656BV,357520075790101,000034731372,940511627,CLARO-PE TSO,8951100312213848934F,,V1U-915,,Parked,3/10/2023,0,3.231.161.53,10598,"Pe-1sd, Mollendo, Islay, Arequipa, Perú, . . ",3G,263136,Active,5/18/2022 12:00:00 AM,6/16/2022 12:00:00 AM,5/18/2022 1:54:34 PM,N,3,,8/15/2019 12:00:00 AM,/BasicScripts/JBOX/PERU/RICO_SAC_A_RP_IBUTT_TEMP_JBOX_10468.txt,,,,G603.07.04KX 11:57:20 APR 26 2016
1055567,Renting,C73A,V1T-880 taller,"Temp. Sensor, ",Monthly,,,,1/29/2023,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316075758711,000034411078,956384600,CLARO-PE TSO,8951101639001743052F,,V1T-880,,Parked,3/22/2023,1258,3.231.161.53,10606,"Pe-1sd, Mollendo, Islay, Arequipa, Perú, . . ",3G,242669,Active,4/19/2017 12:00:00 AM,5/18/2017 12:00:00 AM,4/19/2017 10:15:39 AM,N,3,,12/28/2017 12:00:00 AM,/BasicScripts/PERU/RICO_TEMP_BUZZ_3810470.txt,,,,G603.07.04KX 11:57:20 APR 26 2016
1053538,Client,B9A8,V1T-862,"Temp. Sensor, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,358014091231026,000034422909,989469158,CLARO-PE TSO,895110163959097594,,V1T-862,,Ignition OFF,5/28/2026,0,3.231.161.53,10598,"Av Pe-34 A-49, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,--,Active,9/29/2020 12:00:00 AM,10/28/2020 12:00:00 AM,9/29/2020 2:19:15 PM,N,3,,8/30/2017 12:00:00 AM,/BasicScripts/PERU/RICO_BUZZ_4110474.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1092754,Client,0U0T,V1R-890,,,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,354514101515494,4764433305,993429278,CLARO-PE TSO,895110113907318945,,V1R-890,,Drive,5/28/2026,0,3.231.161.53,10612,"Av Pe-34, Mollendo, Islay, Arequipa, Perú, . . ",3G,313702,Active,9/29/2025 12:00:00 AM,10/28/2025 12:00:00 AM,3/11/2026 6:29:30 PM,N,3,,10/10/2023 12:00:00 AM,,,,,
1053210,Client,B876,V1R-886,"Temp. Sensor, ",Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,353161075873011,000034406580,987283422,CLARO-PE TSO,8951101332051348655,,V1R-886,,First Fix,5/28/2026,0,3.231.161.53,10496,"Carr. Panamericana Sur 60, Peru, Arequipa. Arequipa. ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,8/22/2016 4:12:58 PM,N,3,,7/1/2017 12:00:00 AM,/BasicScripts/PERU/RICO_POLLO_BINARY_4110592.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1053633,Client,B9CV,V1R-862,"Temp. Sensor, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656BV,353161075893662,000034406269,913103846,CLARO-PE TSO,8951100312213723657,,V1R-862,,Ignition OFF,5/28/2026,0,3.231.161.53,10574,"Av Pe-34 A-50, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,11/3/2016 4:28:42 PM,N,3,,8/30/2017 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1053216,Client,B87E,V1R-836,"MDVR - 009902BED0, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359315071929599,000034422256,98959766244,CLARO-PE TSO,8951100312213770260,,V1R-836,,Ignition OFF,5/28/2026,0,3.231.161.53,10496,"Av Pe-34 A-49, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,--,Active,8/31/2019 12:00:00 AM,9/30/2019 12:00:00 AM,7/9/2021 11:10:46 AM,N,3,,7/1/2017 12:00:00 AM,,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
1052612,Client,B65I,V1Q-946,"Temp. Sensor, ",Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,353161075891963,000034406252,993538954,CLARO-PE TSO,8951101232023141289F,3AKC5CV49DAG9558,V1Q-946,,Drive,5/28/2026,0,3.231.161.53,10469,"Pe-1s D, Tacna, Tacna, Tacna, Perú, . . ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,3/24/2017 11:41:29 AM,N,3,,5/31/2017 5:28:35 PM,/BasicScripts/JBOX/PERU/RICO_SAC_A_RP_IBUTT_TEMP_JBOX_10468.txt,A_JBOX_PERU,,,G603.07.07KX 16:22:42 MAR 21 2019
1096099,Client,0WLO,F8X-722,,Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359315071852742,000034422184,987256004,CLARO-PE TSO,8951101332051348184,,F8X-722,,Parked,5/28/2026,0,3.231.161.53,10496,"Av Pe-34 A-50, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,306263,Active,2/11/2024 2:03:07 PM,3/10/2024 2:03:07 PM,5/7/2024 10:59:55 AM,N,3,,3/31/2024 12:00:00 AM,/BasicScripts/PERU/RICO_POLLO_BINARY_4110592.txt,,,,
1068414,Client,0D5J,F0Q-903,"Temp. Sensor, ",Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 5P,358014094518239,000034423488,913116566,CLARO-PE TSO,8951101630733494031,,FOQ-903,,Parked,5/28/2026,0,3.231.161.53,10598,"Av Pe-34 A-50, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,268277,Active,8/31/2019 12:00:00 AM,9/30/2019 12:00:00 AM,7/6/2021 6:13:05 PM,N,3,,1/31/2020 12:00:00 AM,,,,,G603.07.04KX 11:57:20 APR 26 2016
1057358,Client,01PE,D6A-838,"Temp. Sensor, ",Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 5P,359316078559439,000034420055,940305429,CLARO-PE TSO,8951101632045961046,,D6A-838,,Parked,5/28/2026,0,3.231.161.53,10498,"Av Peru, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,242669,Active,8/31/2019 12:00:00 AM,9/30/2019 12:00:00 AM,1/5/2024 9:37:37 AM,N,3,,2/23/2018 12:00:00 AM,,,,,G603.07.04KX 11:57:20 APR 26 2016
1055171,Client,C60H,D5Z-886,"Temp. Sensor, ",Monthly,,,,12/23/2023,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316075741790,000034411010,956961839544,CLARO-PE TSO,895110163069880772,,D5Z-886,,Power OFF,12/23/2023,0,3.231.161.53,10606,"Via de Evitamiento 127, Arequipa, Peru. ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4/19/2017 11:49:53 AM,N,3,,12/12/2017 12:00:00 AM,/BasicScripts/PERU/RICO_TEMP_BUZZ_3810470.txt,,,,G603.07.04KX 11:57:20 APR 26 2016
1055190,Client,C610,D5Y-855,"Temp. Sensor, ",Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316078685531,000034420033,9,CLARO-PE,8951101632056294352,,D5Y-855,,Drive,5/28/2026,0,3.231.161.53,10498,"Unnamed Road, Peru, Provincia de Islay. Arequipa. ",3G,--,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,4/20/2017 8:55:44 AM,N,3,,12/12/2017 12:00:00 AM,,,,,G603.07.04KX 11:57:20 APR 26 2016
1099099,Renting,0YWZ,CKG-900,,Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093349781,4764383844,997501638,CLARO-PE,895110113907318920,,CXG-900,,Drive,5/28/2026,0,3.231.161.53,10612,"Av Pe-1s-35, Majes, Caylloma, Arequipa, . ",3G,308028,Active,3/27/2026 12:00:00 AM,4/25/2026 12:00:00 AM,3/27/2026 3:45:19 PM,N,3,,7/17/2024 12:00:00 AM,,,,,
1085359,Client,0OBE,CKB-866,"MDVR - 009902BDC5, ",Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,"CalAmp 2630 - HSPA -LMU26H3001-G1000

",358077091941654,4764359034,983363227,CLARO-PE,895110163949574827,,CXB-866,,Idle Alert,5/28/2026,0,3.231.161.53,10612,"Carr. Panamericana Sur, Peru, Arequipa. Arequipa. ",3G,294456,Active,3/27/2026 12:00:00 AM,4/25/2026 12:00:00 AM,3/27/2026 3:41:22 PM,N,3,,7/27/2022 12:00:00 AM,TSO_LMU26x0_FLS_ES2_BIN_AWS_10700,,,,
1102379,Client,12AQ,C7C-862,,Monthly,,,,5/28/2026,45,,CORPORACION RICO S.A.C.,0,,,Y,N,CalAmp 2630 - GEMALTO HSPA -LMU26H3001-JAM01,358077093128060,4764385990,987861495,CLARO-PE TSO,895110163296115827,,C7C-862,,Drive,5/28/2026,0,3.231.161.53,10612,"Av Pe-34, Mollendo, Islay, Arequipa, Perú, . . ",LTE,--,Active,9/28/2025 12:00:00 AM,10/27/2025 12:00:00 AM,10/8/2025 10:22:35 AM,N,3,,1/23/2025 12:00:00 AM,,,,,
1052515,Client,B61L,BYT-941,,Monthly,,,,5/21/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 5P,353161074028328,000034406929,954165564,CLARO-PE,8951101332051348754,,BYT-941,,Parked,5/27/2026,138,3.231.161.53,10468,"R832+8G Punta de Bombon, Peru, Islay Province. Arequipa. ",3G,--,Active,2/11/2024 2:03:07 PM,3/10/2024 2:03:07 PM,3/25/2024 1:17:48 PM,N,3,,5/20/2017 12:00:00 AM,,,,,G603.07.04KX 11:57:20 APR 26 2016
1046718,Renting,957Q,AAL-772 ,,Monthly,,,,2/14/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,359316074092161,000034410860,,CLARO-PE TSO,8951101432007306888,,AAL-772 ,,Power OFF,2/14/2026,0,3.231.161.53,10498,"Av Peru, Cerro Colorado, Arequipa, Arequipa, . ",3G,219347,Active,2/11/2024 1:54:14 PM,3/10/2024 1:54:14 PM,1/7/2017 1:40:58 PM,N,3,,10/20/2016 12:00:00 AM,/BasicScripts/PERU/RICO_BUZZ_4110474.txt,,,,G603.07.07KX 16:22:42 MAR 21 2019
1046727,Client,957Z,A6I-844,"Temp. Sensor, ",Monthly,,,,5/28/2026,15,,CORPORACION RICO S.A.C.,0,,,Y,N,GenX 656B,358014091230796,000034422820,993570877,CLARO-PE TSO,895110163026808160,4VG7DEPG2WN759108 ,A6I-844,,Parked,5/28/2026,0,3.231.161.53,10496,"Av Pe-34 A-48, Cerro Colorado, Arequipa, Arequipa, Perú, . . ",3G,219347,Active,1/1/1900 12:00:00 AM,1/1/1900 12:00:00 AM,2/11/2017 12:54:44 PM,N,3,,10/20/2016 12:00:00 AM,/BasicScripts/PERU/GNX_BINARY_1410490.txt,A_JBOX_PERU,,,G603.07.04KX 11:57:20 APR 26 2016
